name,year,obols,source,lat,lon,polisUrn,urn,nameconf,amtconf
Spartolos,1,900,urn:cts:phoros:stele1.year1:front.4.15,40.316347,23.159842999999999,urn:cite:phoros:places.26,payrec_44,,
Spartolos,3,9000,urn:cts:phoros:stele1.year3:front.5.29,40.316347,23.159842999999999,urn:cite:phoros:places.26,payrec_248,,
Stageira,1,100,urn:cts:phoros:stele1.year1:front.1.15,40.592218000000003,23.795768999999996,urn:cite:phoros:places.1,payrec_2,Restored,Restored
Stageira,5,600,urn:cts:phoros:stele1.year5:front.5.22,40.592218000000003,23.795768999999996,urn:cite:phoros:places.1,payrec_483,,
Stageira,7,600,urn:cts:phoros:stele1.year7:front.3.28,40.592218000000003,23.795768999999996,urn:cite:phoros:places.1,payrec_628,,
Stolos,3,100,urn:cts:phoros:stele1.year3:front.5.21,40.369151000000002,23.664835,urn:cite:phoros:places.58,payrec_241,,
Stolos,3,1800,urn:cts:phoros:stele1.year3:front.1.2,40.369151000000002,23.664835,urn:cite:phoros:places.58,payrec_154,,
Stolos,8,300,urn:cts:phoros:stele1.year8:right.2.23,40.369151000000002,23.664835,urn:cite:phoros:places.58,payrec_760,,
Stolos,7,8400,urn:cts:phoros:stele1.year7:front.2.27,40.369151000000002,23.664835,urn:cite:phoros:places.58,payrec_550,,
Strepsa,5,100,urn:cts:phoros:stele1.year5:front.5.2,40.483196999999997,23.138508999999999,urn:cite:phoros:places.39,payrec_469,,
Strepsa,7,100,urn:cts:phoros:stele1.year7:front.2.23,40.483196999999997,23.138508999999999,urn:cite:phoros:places.39,payrec_546,,
Strepsa,5,50,urn:cts:phoros:stele1.year5:front.1.9,40.483196999999997,23.138508999999999,urn:cite:phoros:places.39,payrec_365,,
Strepsa,1,7712,urn:cts:phoros:stele1.year1:front.5.5,40.483196999999997,23.138508999999999,urn:cite:phoros:places.39,payrec_59,,
Strepsa,8,900,urn:cts:phoros:stele1.year8:right.2.16,40.483196999999997,23.138508999999999,urn:cite:phoros:places.39,payrec_753,,
Styra,7,1800,urn:cts:phoros:stele1.year7:front.3.5,38.155245000000001,24.240527,urn:cite:phoros:places.195,payrec_605,,
Syangela,7,600,urn:cts:phoros:stele1.year7:front.1.10,37.050370999999998,27.570356,urn:cite:phoros:places.203,payrec_501,,
Syangela,8,600,urn:cts:phoros:stele1.year8:right.1.11,37.050370999999998,27.570356,urn:cite:phoros:places.203,payrec_647,,
Syros,7,50,urn:cts:phoros:stele1.year7:front.2.3,37.43,24.920000000000002,urn:cite:phoros:places.135,payrec_529,,
Syros,8,600,urn:cts:phoros:stele1.year8:right.1.105,37.43,24.920000000000002,urn:cite:phoros:places.135,payrec_735,,
Telandros,5,1800,urn:cts:phoros:stele1.year5:front.2.35,36.674495,28.915849999999995,urn:cite:phoros:places.173,payrec_396,,
Telandros,8,300,urn:cts:phoros:stele1.year8:right.1.31,36.674495,28.915849999999995,urn:cite:phoros:places.173,payrec_667,,
Telandros,7,600,urn:cts:phoros:stele1.year7:front.1.28,36.674495,28.915849999999995,urn:cite:phoros:places.173,payrec_519,,
Telmessos/Telemessos,3,200,urn:cts:phoros:stele1.year3:front.3.10,36.620899000000001,29.105772000000002,urn:cite:phoros:places.141,payrec_193,,
Telmessos/Telemessos,5,300,urn:cts:phoros:stele1.year5:front.2.36,36.620899000000001,29.105772000000002,urn:cite:phoros:places.141,payrec_397,,
Tenos,8,1800,urn:cts:phoros:stele1.year8:right.2.52,37.606999999999999,25.114000000000001,urn:cite:phoros:places.190,payrec_789,,
Teos,5,100,urn:cts:phoros:stele1.year5:front.3.28,38.177261999999999,26.785014,urn:cite:phoros:places.152,payrec_421,,
Teos,8,100,urn:cts:phoros:stele1.year8:right.2.53,38.177261999999999,26.785014,urn:cite:phoros:places.152,payrec_790,,
Teos,4,3600,urn:cts:phoros:stele1.year4:front.4.14,38.177261999999999,26.785014,urn:cite:phoros:places.152,payrec_326,,
Termera,4,100,urn:cts:phoros:stele1.year4:front.4.13,36.995871999999999,27.298362999999998,urn:cite:phoros:places.48,payrec_325,,
Termera,7,200,urn:cts:phoros:stele1.year7:front.1.11,36.995871999999999,27.298362999999998,urn:cite:phoros:places.48,payrec_502,,
Termera,4,250,urn:cts:phoros:stele1.year4:front.1.12,36.995871999999999,27.298362999999998,urn:cite:phoros:places.48,payrec_261,,
Termera,8,600,urn:cts:phoros:stele1.year8:right.1.12,36.995871999999999,27.298362999999998,urn:cite:phoros:places.48,payrec_648,,
Termera,5,8284,urn:cts:phoros:stele1.year5:front.5.12,36.995871999999999,27.298362999999998,urn:cite:phoros:places.48,payrec_473,,
Thasos,7,100,urn:cts:phoros:stele1.year7:front.3.34,40.78201,24.717535000000002,urn:cite:phoros:places.61,payrec_595,,
Thasos,1,100,urn:cts:phoros:stele1.year1:front.6.10,40.78201,24.717535000000002,urn:cite:phoros:places.61,payrec_84,,
Thasos,8,200,urn:cts:phoros:stele1.year8:right.1.97,40.78201,24.717535000000002,urn:cite:phoros:places.61,payrec_727,,
Thasos,8,300,urn:cts:phoros:stele1.year8:right.1.81,40.78201,24.717535000000002,urn:cite:phoros:places.61,payrec_714,,
Thasos,8,3000,urn:cts:phoros:stele1.year8:right.2.56,40.78201,24.717535000000002,urn:cite:phoros:places.61,payrec_793,,
Thasos,4,4500,urn:cts:phoros:stele1.year4:front.1.23,40.78201,24.717535000000002,urn:cite:phoros:places.61,payrec_272,,
Thasos,4,50,urn:cts:phoros:stele1.year4:front.5.27,40.78201,24.717535000000002,urn:cite:phoros:places.61,payrec_351,,
Thasthara,8,1500,urn:cts:phoros:stele1.year8:right.1.26,37.593736999999997,27.643214,urn:cite:phoros:places.163,payrec_662,,
Thasthara,5,1800,urn:cts:phoros:stele1.year5:front.2.6,37.593736999999997,27.643214,urn:cite:phoros:places.163,payrec_376,,
Thasthara,7,900,urn:cts:phoros:stele1.year7:front.1.26,37.593736999999997,27.643214,urn:cite:phoros:places.163,payrec_517,,
Therambos,4,200,urn:cts:phoros:stele1.year4:front.2.5,39.950000000000003,23.66667,urn:cite:phoros:places.10,payrec_286,,
Therambos,3,400,urn:cts:phoros:stele1.year3:front.4.7,39.950000000000003,23.66667,urn:cite:phoros:places.10,payrec_204,,
Therambos,1,640,urn:cts:phoros:stele1.year1:front.2.27,39.950000000000003,23.66667,urn:cite:phoros:places.10,payrec_19,,
Therambos,2,900,urn:cts:phoros:stele1.year2:.6.18,39.950000000000003,23.66667,urn:cite:phoros:places.10,payrec_125,,
Thyssos,8,150,urn:cts:phoros:stele1.year8:right.1.42,40.288017000000004,24.158674000000001,urn:cite:phoros:places.12,payrec_676,,
Thyssos,1,200,urn:cts:phoros:stele1.year1:front.3.17,40.288017000000004,24.158674000000001,urn:cite:phoros:places.12,payrec_23,,
Thyssos,4,200,urn:cts:phoros:stele1.year4:front.4.22,40.288017000000004,24.158674000000001,urn:cite:phoros:places.12,payrec_334,,
Thyssos,5,200,urn:cts:phoros:stele1.year5:front.4.31,40.288017000000004,24.158674000000001,urn:cite:phoros:places.12,payrec_461,,
Thyssos,7,300,urn:cts:phoros:stele1.year7:front.1.37,40.288017000000004,24.158674000000001,urn:cite:phoros:places.12,payrec_527,,
Thyssos,3,4500,urn:cts:phoros:stele1.year3:front.5.13,40.288017000000004,24.158674000000001,urn:cite:phoros:places.12,payrec_233,,
Torone,8,100,urn:cts:phoros:stele1.year8:right.2.69,39.977053400000003,23.900812299999998,urn:cite:phoros:places.13,payrec_805,,
Torone,1,1800,urn:cts:phoros:stele1.year1:front.3.20,39.977053400000003,23.900812299999998,urn:cite:phoros:places.13,payrec_24,,
Torone,8,1800,urn:cts:phoros:stele1.year8:right.2.62,39.977053400000003,23.900812299999998,urn:cite:phoros:places.13,payrec_798,,
Torone,7,600,urn:cts:phoros:stele1.year7:front.3.2,39.977053400000003,23.900812299999998,urn:cite:phoros:places.13,payrec_602,,
Tyrodiza,4,3600,urn:cts:phoros:stele1.year4:front.1.3,40.617745999999997,27.114093,urn:cite:phoros:places.134,payrec_252,,
Udissos,7,1800,urn:cts:phoros:stele1.year7:front.3.9,36.743864000000002,24.423276000000001,urn:cite:phoros:places.211,payrec_569,,
Udissos,8,3600,urn:cts:phoros:stele1.year8:right.2.42,36.743864000000002,24.423276000000001,urn:cite:phoros:places.211,payrec_779,,
Uranium,5,200,urn:cts:phoros:stele1.year5:front.2.31,37.093516000000001,27.278841,urn:cite:phoros:places.87,payrec_392,,
